Sex_int,Protected category,Overall,Technical Skills,Standing/Position,Comunication,Maturity,Dynamism,Mobility,English,Italian Residence,European Residence,Age Range_int,number_of_searches,experience_match_score,study_title_score,professional_similarity_score,study_area_score,general_similarity_score,Distance Residence - Akkodis HQ,Distance Residence - Assumption HQ,Hired
1,False,2.0,2.0,2.0,2.5,2.0,2.5,2.5,2.5,True,True,1,1180.0,0.0,-0.3333333333333333,0.1669791340827942,0.3016819059848785,0.5052611231803894,525.6548809246697,525.6548809246697,0
1,False,2.0,2.25,2.75,2.5,2.75,2.0,2.0,2.75,True,True,2,453.0,0.3333333333333333,0.0,0.3979706168174743,1.0000001192092896,0.5714558362960815,790.9472137531934,146.8459656016399,0
0,False,1.5,2.0,1.5,1.5,1.5,2.0,1.5,3.0,True,True,5,159.0,0.5,0.0,0.3460883498191833,0.2694469094276428,0.5490886569023132,428.39973029892735,428.39973029892735,0
1,False,2.0,2.0,2.0,2.4,2.0,1.8,2.0,2.0,True,True,4,555.0,0.3333333333333333,0.0,0.3928333520889282,1.0,0.4730401039123535,0.0,0.0,1
1,False,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,True,True,3,263.0,0.1666666666666666,0.0,0.1146797239780426,0.4409577250480652,0.5162618160247803,843.5593604214587,764.8542365703917,0
1,False,2.0,1.5,2.5,2.0,2.0,2.0,3.0,3.0,True,True,2,272.0,0.3333333333333333,0.0,0.2395559847354889,0.5763429403305054,0.5315251350402832,1027.4187513247696,1027.4187513247696,1
0,False,3.0,3.0,3.0,3.0,3.0,3.0,2.5,3.0,True,True,0,510.0,0.0,0.0,0.2277051359415054,0.0722804516553878,0.4882226586341858,459.7236447962734,459.7236447962734,0
1,False,2.5,2.5,2.0,3.0,2.5,2.0,2.5,3.0,True,True,0,221.0,-0.5,0.0,0.1775530874729156,1.0,0.5713220834732056,545.7716529658842,545.7716529658842,0
1,False,2.0,2.5,2.0,2.0,2.5,3.0,3.0,3.0,True,True,2,195.66666666666663,0.0,0.0,0.5933976769447327,0.5692874193191528,0.5376529693603516,164.36911345908038,164.36911345908038,0
1,False,2.5,2.25,2.75,2.75,2.5,2.5,3.0,3.0,True,True,2,152.0,-0.6666666666666666,0.0,0.1998564898967743,1.0000001192092896,0.6055384874343872,1024.2068100100505,509.91986903388187,1
1,False,2.5,2.5,2.5,3.0,2.5,3.0,2.0,2.5,True,True,1,695.0,-0.1666666666666666,0.1666666666666666,0.4833127856254577,0.1471807062625885,0.5625606179237366,477.5670330053997,477.5670330053997,0
1,False,1.5,1.5,2.0,1.5,1.5,1.5,2.0,3.0,True,True,0,1129.0,-0.5,0.3333333333333333,0.5354697704315186,0.3585879802703857,0.5182249546051025,303.4261289587183,303.4261289587183,0
1,False,2.0,1.5,1.5,1.5,2.0,1.5,1.5,1.5,True,True,2,1137.0,0.0,0.0,0.1907888054847717,1.0,0.4925788938999176,126.36801588664628,126.36801588664628,0
0,False,2.6666666666666665,2.333333333333333,2.6666666666666665,3.0,2.0,2.0,2.6666666666666665,3.0,True,True,2,957.25,0.0,0.0,0.4449133574962616,0.5571199655532837,0.5450142621994019,29.727095365587687,29.727095365587687,0
1,False,1.5,1.5,1.5,1.5,2.0,2.0,1.0,2.0,True,True,2,995.0,-0.1666666666666666,0.0,0.2333782613277435,0.1555326730012893,0.4164273142814636,663.898215104959,663.898215104959,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,1,368.0,-0.1666666666666666,0.0,0.7062085270881653,0.4734894037246704,0.6032119393348694,604.7024669274386,18.4990575470733,0
1,False,3.0,3.0,2.0,2.5,3.0,2.0,1.0,3.0,True,True,5,187.66666666666663,0.5,-0.3333333333333333,0.4513922333717346,0.1142335459589958,0.4570364654064178,37.18409292930151,37.18409292930151,1
1,False,2.0,2.0,2.5,2.5,1.5,2.0,2.0,2.0,True,True,2,719.0,-0.1666666666666666,0.1666666666666666,0.2953161597251892,0.1387689709663391,0.6106412410736084,713.5958196274554,713.5958196274554,0
1,False,2.0,1.6666666666666667,2.333333333333333,2.333333333333333,2.0,2.0,2.333333333333333,2.333333333333333,True,True,2,877.0,0.0,0.1666666666666666,0.3969981074333191,0.1555326730012893,0.5082295536994934,623.1819100611575,623.1819100611575,0
1,False,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,True,True,6,499.0,0.3333333333333333,0.3333333333333333,0.2620643675327301,0.2457424402236938,0.473419725894928,20.44761664467504,105.9982472361991,0
1,False,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,True,True,3,422.3333333333333,0.1666666666666666,0.0,0.4162426590919494,0.4741823971271515,0.4817443490028381,703.5078915381907,703.5078915381907,0
1,False,2.0,1.0,2.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,3.333333333333333,3.0,True,True,2,371.5,0.0,0.1666666666666666,0.3584312200546264,0.5692874193191528,0.7002063989639282,17.538668217831713,17.538668217831713,0
1,False,2.333333333333333,2.333333333333333,2.333333333333333,3.0,2.0,2.6666666666666665,2.6666666666666665,3.0,True,True,2,289.0,0.0,0.0,0.4760027527809143,0.4734894037246704,0.4555492401123047,843.0795361844299,843.0795361844299,1
1,False,2.6666666666666665,2.6666666666666665,2.0,2.0,3.0,2.6666666666666665,2.6666666666666665,3.0,True,True,5,150.0,0.6666666666666666,0.0,0.5046814680099487,0.6458431482315063,0.5091347694396973,137.00285243638234,137.00285243638234,0
0,False,2.8,3.0,2.8,2.2,2.8,2.2,1.8,2.8,True,True,5,144.85714285714286,0.3333333333333333,0.0,0.5100570321083069,1.0,0.5084777474403381,0.0,0.0,1
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,2,226.0,0.0,0.0,0.3305538892745971,0.4946739375591278,0.6346302032470703,160.52763889685667,160.52763889685667,0
0,False,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,True,True,2,679.8,-0.1666666666666666,0.0,0.4328875541687011,0.5431594252586365,0.4956434667110443,638.7249811397611,638.7249811397611,0
1,False,2.5,2.5,2.5,2.5,3.0,2.5,2.5,3.0,True,True,4,957.25,0.8333333333333334,-0.1666666666666666,0.5015360713005066,0.3917103111743927,0.4625676870346069,137.20073603938016,137.20073603938016,0
1,False,1.5,1.5,2.0,2.0,2.0,2.0,2.5,2.5,True,True,0,531.0,0.0,0.0,0.320104718208313,0.2410373836755752,0.4271023869514465,658.5022377502794,188.7172734049369,0
1,False,2.5,2.0,1.5,1.0,2.0,2.5,1.0,3.0,True,True,2,207.0,0.0,0.0,0.3136398494243622,0.4532279372215271,0.6117963790893555,231.57328219040065,254.89918366865368,0
1,False,2.6666666666666665,2.333333333333333,2.0,2.333333333333333,2.0,2.333333333333333,1.3333333333333333,2.6666666666666665,True,True,2,752.0,-0.1666666666666666,0.1666666666666666,0.1576803624629974,0.6080265641212463,0.3162408173084259,0.0,0.0,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,2,159.0,-0.5,0.0,0.2485008090734481,1.0,0.569287896156311,0.0,0.0,0
0,False,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,True,True,3,480.6666666666667,0.3333333333333333,0.0,0.259448379278183,0.574278712272644,0.4476100504398346,826.8350476298333,826.8350476298333,0
0,False,2.25,2.25,2.25,2.25,2.5,1.75,1.5,3.0,True,True,2,1079.6666666666667,0.3333333333333333,0.0,0.3714438378810882,0.6472595930099487,0.4999426901340484,1038.5098949037726,1038.5098949037726,1
0,False,2.333333333333333,2.0,3.333333333333333,2.6666666666666665,2.0,2.6666666666666665,2.6666666666666665,3.333333333333333,True,True,2,531.0,0.0,0.0,0.3561800718307495,0.347728282213211,0.5133588314056396,795.8799499951735,381.97870265130393,0
1,False,2.0,1.5,2.0,2.0,2.0,2.0,2.5,2.0,True,True,2,13.0,0.0,0.0,0.128798559308052,0.9999999403953552,0.5587109327316284,652.7578179080333,652.7578179080333,0
1,False,2.0,2.5,2.0,2.5,3.0,2.0,3.0,2.5,True,True,6,281.0,0.6666666666666666,-0.5,0.1911907941102981,0.2059585750102996,0.4416298866271972,109.15015342064687,340.2251416522355,0
1,False,2.0,2.25,2.0,2.0,2.5,2.0,2.0,1.5,True,True,6,287.0,0.1666666666666666,0.0,0.4732093214988708,1.0,0.455837070941925,0.0,18.09042924114492,1
1,False,2.0,2.0,2.5,2.5,2.0,2.0,2.5,3.0,True,True,1,1568.0,0.0,0.0,0.2517370283603668,0.8313071727752686,0.3784353137016296,8.167450514534865,8.167450514534865,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,True,True,0,668.0,-0.1666666666666666,-0.1666666666666666,0.3500986099243164,0.3193764090538025,0.4232378602027893,293.13731129589064,293.13731129589064,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,0,498.0,0.3333333333333333,0.0,0.0313913151621818,1.0000001192092896,0.4511833786964416,319.80640197629367,319.80640197629367,0
0,False,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,True,True,0,159.0,0.0,-0.1666666666666666,0.3339189291000366,0.3235668838024139,0.4724526703357696,477.5670330053997,477.5670330053997,0
1,False,2.5,2.5,2.5,2.0,2.5,2.5,3.0,2.5,True,True,2,1255.0,0.3333333333333333,0.0,0.5970599055290222,0.8313071727752686,0.537105143070221,713.5958196274554,713.5958196274554,0
1,False,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,2.333333333333333,True,True,3,178.0,-0.1666666666666666,0.0,0.5622029900550842,0.2512307465076446,0.5044326782226562,29.44906541477737,37.09347197596702,0
1,False,3.0,2.0,2.0,3.0,3.0,2.75,3.25,3.0,True,True,0,679.8,-0.1666666666666666,0.0,0.5479559898376465,1.0,0.6060700416564941,246.2128322220005,246.2128322220005,1
0,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,3,349.0,-0.6666666666666666,0.0,0.2398642599582672,0.5431594252586365,0.4768123626708984,401.5956879697896,427.1525744230093,0
1,False,1.5,1.5,1.0,1.0,1.0,1.5,2.5,2.5,True,True,2,422.3333333333333,-0.1666666666666666,0.0,0.3303315043449402,0.8313071727752686,0.5192383527755737,76.99183721045961,76.99183721045961,0
0,False,3.0,2.5,3.0,3.0,3.0,3.0,2.0,3.0,True,True,2,737.0,0.0,0.3333333333333333,0.2324817031621933,1.0,0.4563334286212921,0.0,0.0,1
1,False,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,False,False,4,1255.0,1.0,-0.1666666666666666,0.4577955901622772,0.5629082918167114,0.490012377500534,9641.394777455582,9641.394777455582,0
1,False,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,True,True,6,953.25,0.3333333333333333,0.3333333333333333,0.3500986099243164,0.2682520449161529,0.4960496723651886,256.00568201963347,757.3089785808312,0
1,False,2.5,2.0,2.5,2.25,2.0,2.25,3.0,3.25,True,True,0,857.0,0.3333333333333333,0.0,0.4198441207408905,0.5132570862770081,0.3915423154830932,642.3047411844275,642.3047411844275,1
1,False,2.6666666666666665,2.333333333333333,2.6666666666666665,3.0,2.333333333333333,2.6666666666666665,1.3333333333333333,3.0,True,True,2,331.25,0.1666666666666666,0.0,0.5687980651855469,0.1904691904783249,0.5666460990905762,301.4321280550712,301.4321280550712,0
1,False,2.0,2.0,2.6666666666666665,2.0,2.0,2.6666666666666665,2.333333333333333,2.6666666666666665,True,True,0,598.5,0.0,0.1666666666666666,0.541415810585022,0.5299344062805176,0.5676462650299072,525.6548809246697,525.6548809246697,0
1,False,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,True,True,6,162.0,0.6666666666666666,-0.5,0.2993114590644836,0.0721558779478073,0.5237964391708374,934.454932259462,934.454932259462,0
0,False,2.0,1.6666666666666667,2.0,2.0,2.0,2.0,1.3333333333333333,2.0,True,True,2,60.0,0.3333333333333333,0.0,0.1499180793762207,1.0000001192092896,0.4799280166625976,10.856351359631107,10.856351359631107,1
1,False,2.5,2.5,2.333333333333333,2.6666666666666665,2.0,2.6666666666666665,3.0,2.5,True,True,5,506.5,-0.3333333333333333,0.1666666666666666,0.2674695551395416,0.7683122158050537,0.6149812936782837,819.6311008757077,819.6311008757077,0
1,False,2.0,2.0,3.0,3.0,2.0,1.5,1.0,2.0,True,True,2,422.3333333333333,0.1666666666666666,0.0,0.5972623825073242,1.0000001192092896,0.5238741040229797,600.9871829507279,600.9871829507279,0
1,False,2.0,1.0,3.0,2.0,2.5,2.5,3.0,2.0,True,True,3,662.0,0.0,0.0,0.106631115078926,0.1821580529212951,0.4604922235012054,881.6159353588354,881.6159353588354,0
1,False,1.5,1.5,1.5,1.0,2.0,1.5,1.5,3.0,True,True,2,995.0,0.3333333333333333,0.0,0.3579158186912536,0.1524824947118759,0.4772576689720154,126.36801588664628,126.36801588664628,0
1,False,3.0,2.6666666666666665,3.0,3.0,2.333333333333333,3.0,1.0,3.0,False,True,3,157.0,-0.1666666666666666,0.0,0.523771345615387,1.0,0.4583002626895904,0.0,548.2586911720567,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,0,338.75,0.0,0.0,0.2468782067298889,0.9999999403953552,0.5409296751022339,954.2121311455604,954.2121311455604,0
1,False,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,True,True,1,510.0,-0.5,0.0,0.1390137076377868,0.5692874193191528,0.5719226002693176,367.09767910691846,367.09767910691846,0
1,False,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,True,True,6,719.0,0.8333333333333334,0.1666666666666666,0.4334249496459961,0.1387689709663391,0.5164529085159302,147.61361369265924,147.61361369265924,0
1,False,3.0,3.0,2.5,3.0,2.5,2.5,1.0,3.0,True,True,0,371.5,0.6666666666666666,0.3333333333333333,0.4208883047103882,0.5346493721008301,0.5448524951934814,157.901195756191,157.901195756191,0
0,False,2.5,2.5,2.5,2.0,2.5,2.5,3.0,3.0,True,True,3,464.0,0.0,0.0,0.4211962223052978,0.3603686988353729,0.39554163813591,164.36911345908038,126.36801588664628,0
1,False,3.0,3.0,2.0,2.5,3.0,2.5,2.5,3.0,True,True,3,662.0,0.3333333333333333,0.0,0.3990252614021301,0.4734894037246704,0.5385404825210571,12.223572978271054,12.223572978271054,1
1,False,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,6,614.0,0.6666666666666666,0.0,0.3613048791885376,0.413150429725647,0.4273250102996826,226.4683358552679,227.92118273402653,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.5,3.0,True,True,4,874.6666666666666,0.6666666666666666,0.0,0.5516284704208374,1.0000001192092896,0.5978798866271973,13.569335470829875,13.569335470829875,0
1,False,2.0,1.6,2.0,2.0,1.6,2.0,1.4,3.0,True,True,0,639.2,-0.1666666666666666,0.3333333333333333,0.2058813869953155,0.5692874193191528,0.2878226041793823,0.0,0.0,1
1,False,2.0,1.5,2.0,2.5,2.5,3.0,3.0,2.5,True,True,3,899.0,0.5,0.0,0.3189999163150787,0.5132570862770081,0.4679190516471863,247.7791402449899,247.7791402449899,0
0,False,3.0,3.0,3.6666666666666665,3.0,3.0,2.0,2.0,3.0,True,True,3,1249.0,0.0,0.0,0.4237174689769745,0.0722804516553878,0.4976350665092468,22.47540642638147,22.47540642638147,0
1,False,2.2,2.6,2.0,2.0,2.6,2.2,2.4,2.0,True,True,6,669.25,0.0,-0.1666666666666666,0.3771264851093292,1.0,0.5461847186088562,114.53680904751614,114.53680904751614,1
1,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,2,312.0,-0.1666666666666666,0.0,0.0317732580006122,0.6472595930099487,0.5445116758346558,269.9616919494415,269.9616919494415,0
1,False,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,True,True,3,667.6666666666666,0.5,0.0,0.3171893954277038,1.0,0.575773298740387,164.49870781529782,164.49870781529782,0
1,False,3.0,2.6666666666666665,2.5,2.6666666666666665,2.6666666666666665,3.25,3.25,2.333333333333333,True,True,5,828.2,-0.1666666666666666,0.0,0.4649595022201538,0.3235668838024139,0.4975628554821014,7.403352619685265,7.403352619685265,0
1,False,3.0,3.0,3.0,2.0,2.5,3.0,1.5,3.0,True,True,3,178.0,0.1666666666666666,0.0,0.5549948215484619,0.1147510409355163,0.5793092250823975,411.5836198142279,411.5836198142279,1
1,False,2.0,2.0,2.0,1.5,2.0,2.0,1.5,3.0,True,True,1,142.0,-0.3333333333333333,0.0,0.1907888054847717,0.9999999403953552,0.4801126420497894,880.6119256678768,880.6119256678768,1
0,False,2.0,2.0,2.0,2.0,2.0,2.0,1.5,3.0,True,True,1,455.6,0.3333333333333333,-0.1666666666666666,0.0729808062314987,0.5629082918167114,0.5406209826469421,392.0661729276936,608.958847653715,0
1,False,2.0,2.0,2.0,2.0,2.0,2.6666666666666665,2.0,3.0,True,True,1,46.0,-0.3333333333333333,-0.3333333333333333,0.175297200679779,0.0721558779478073,0.4048253893852234,28.93403348376085,28.93403348376085,1
1,False,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,True,True,2,107.0,0.3333333333333333,0.0,0.3581779897212982,1.0000001192092896,0.5188370943069458,782.1719435044024,782.1719435044024,0
1,False,2.0,2.0,2.5,2.0,2.0,2.5,2.0,3.0,True,True,1,232.0,-0.6666666666666666,0.0,0.2048592567443847,1.0000001192092896,0.6059741377830505,13.520358952738968,13.520358952738968,1
1,False,2.6666666666666665,2.6666666666666665,2.333333333333333,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.0,3.0,True,True,2,381.0,-0.1666666666666666,0.0,0.13679900765419,0.5253975987434387,0.5240144729614258,261.2904898703645,261.2904898703645,0
0,False,2.0,2.0,2.0,2.333333333333333,2.333333333333333,2.333333333333333,2.0,3.0,True,True,2,998.0,0.5,0.0,0.179969310760498,0.2847988903522491,0.2881971597671509,18.96048951320731,18.96048951320731,1
1,False,2.0,2.0,2.6666666666666665,2.333333333333333,2.6666666666666665,2.6666666666666665,1.6666666666666667,2.0,True,True,3,585.0,0.0,0.0,0.3060149252414703,0.5248866081237793,0.5102758407592773,24.06500002614981,24.06500002614981,0
0,False,2.0,2.0,2.0,2.5,2.0,2.0,2.0,2.5,True,True,5,159.0,0.5,-0.1666666666666666,0.517623782157898,0.1512297391891479,0.546430230140686,477.5670330053997,477.5670330053997,0
0,False,3.5,3.0,3.5,3.5,3.5,2.0,3.5,4.0,True,True,0,964.0,0.3333333333333333,0.1666666666666666,0.240770161151886,0.0931670144200325,0.4312125444412231,281.2543152083211,281.2543152083211,1
1,False,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,True,True,2,583.0,0.1666666666666666,0.0,0.5296165943145752,0.8313071727752686,0.5782771110534668,82.65622362873566,82.65622362873566,0
0,False,2.0,1.6666666666666667,2.0,2.0,2.0,2.0,2.6666666666666665,2.0,True,True,3,599.0,0.3333333333333333,0.0,0.3088687658309936,0.5692874193191528,0.4736749529838562,1037.2927321218522,1037.2927321218522,1
1,False,3.0,2.0,2.75,2.5,3.0,3.0,2.25,3.0,True,True,1,668.0,-0.3333333333333333,-0.5,0.3159770667552948,0.4734894037246704,0.5187253952026367,0.0,0.0,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.6666666666666665,True,True,2,371.5,0.3333333333333333,0.1666666666666666,0.2743783891201019,0.9999999403953552,0.5550412535667419,264.6791164338324,264.6791164338324,0
0,False,2.0,2.0,2.0,2.333333333333333,2.333333333333333,2.6666666666666665,2.0,3.0,True,True,2,1169.0,0.0,0.0,0.2861503362655639,1.0,0.5267657041549683,799.4795889229915,887.424426616331,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,2,719.0,0.0,0.1666666666666666,0.650745153427124,0.1387689709663391,0.5904483795166016,0.0,0.0,0
1,False,2.5,2.0,2.5,2.0,2.5,2.5,3.0,3.0,True,True,3,531.0,0.5,-0.1666666666666666,0.1738342642784118,0.4266221523284912,0.3995928764343261,126.36801588664628,525.6548809246697,0
0,False,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,True,True,3,863.6666666666666,-0.1666666666666666,0.5,0.3711185455322265,0.580945611000061,0.569328784942627,488.7642291392259,488.7642291392259,0
1,False,2.333333333333333,3.0,2.333333333333333,2.333333333333333,2.333333333333333,2.0,1.0,2.0,True,True,6,501.0,0.0,-0.1666666666666666,0.3557195365428924,0.1363808512687683,0.4356083273887634,9.468628531351095,9.468628531351095,1
1,False,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,True,True,3,722.25,0.3333333333333333,0.1666666666666666,0.4568778276443481,0.4734894037246704,0.6326939463615417,0.0,0.0,0
1,False,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,True,True,3,719.0,0.3333333333333333,0.3333333333333333,0.5093322396278381,0.3988077044486999,0.5748617649078369,122.71273813636132,122.71273813636132,0
1,False,1.0,1.0,1.0,2.0,1.0,1.5,2.0,2.5,True,True,2,815.6666666666666,-0.3333333333333333,0.0,0.3388724625110626,0.3917103111743927,0.4719375967979431,303.4261289587183,303.4261289587183,0
1,False,2.5,2.5,2.0,2.0,2.5,2.5,3.0,2.0,True,True,3,667.3333333333334,0.5,0.1666666666666666,0.4836794137954712,1.0000001192092896,0.6302014589309692,330.8982027267199,330.8982027267199,1
0,False,2.5,3.0,3.0,2.5,3.0,2.5,2.0,3.0,True,True,4,911.0,0.6666666666666666,0.8333333333333334,0.1779782772064209,1.0,0.50340735912323,164.07715487577602,0.0,1
1,False,3.0,3.25,3.25,2.75,3.0,2.25,3.0,2.75,True,True,6,565.0,0.3333333333333333,0.3333333333333333,0.2053189575672149,0.3039911389350891,0.5837802290916443,79.70943684781443,79.70943684781443,1
1,False,2.0,1.5,2.0,2.0,1.0,2.0,2.0,2.0,True,True,1,226.0,-0.3333333333333333,0.0,0.3482146263122558,1.0000001192092896,0.6407866477966309,407.5420898547197,407.5420898547197,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,2,175.0,0.5,0.0,0.3019248843193054,0.6472595930099487,0.580010175704956,517.8644573865005,517.8644573865005,0
1,False,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,True,True,2,455.6,0.0,0.0,0.3977982997894287,0.5033115148544312,0.5078888535499573,111.85793434647712,308.2097701021874,0
1,False,2.0,2.0,2.5,2.5,2.0,2.0,1.0,3.0,True,True,1,1415.0,-0.1666666666666666,0.1666666666666666,0.6222448348999023,1.0,0.5301691889762878,0.0,0.0,1
1,False,2.5,3.0,3.0,2.5,2.5,3.0,2.0,2.5,True,True,0,159.0,0.1666666666666666,0.0,0.76896733045578,0.4564272165298462,0.6475321054458618,477.5670330053997,477.5670330053997,0
1,False,2.333333333333333,2.333333333333333,2.333333333333333,3.0,2.333333333333333,2.333333333333333,2.6666666666666665,3.0,True,True,2,719.0,0.0,0.1666666666666666,0.5043221712112427,0.0721558779478073,0.6197278499603271,283.37660334831736,283.37660334831736,0
0,False,2.4,2.0,2.8,2.6,2.2,2.6,1.6,3.8,True,True,3,1129.0,0.0,0.1666666666666666,0.5296233296394348,0.1369464844465255,0.536855161190033,316.76710435727745,316.76710435727745,0
1,False,2.0,3.333333333333333,2.0,2.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.0,True,True,6,763.0,0.0,0.0,0.2360193729400634,0.3988077044486999,0.6162664890289307,888.8650261777482,888.8650261777482,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.5,True,True,2,510.0,-0.3333333333333333,0.0,0.2642821669578552,0.3837016522884369,0.6386141777038574,66.22843851149432,66.22843851149432,0
1,False,2.333333333333333,2.0,2.0,2.6666666666666665,2.6666666666666665,2.0,1.3333333333333333,2.6666666666666665,True,True,4,287.0,0.3333333333333333,0.0,0.8093224763870239,1.0,0.490697294473648,0.0,11.78251521914444,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.6666666666666667,3.0,True,True,3,506.5,-0.3333333333333333,0.1666666666666666,0.3296955525875091,0.9999999403953552,0.6213130354881287,213.68652105325327,213.68652105325327,0
1,False,2.6666666666666665,2.6666666666666665,2.333333333333333,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,True,True,6,529.0,0.3333333333333333,0.0,0.1798857748508453,1.0,0.3753846287727356,0.0,118.59318986872576,1
0,False,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,True,True,0,510.0,-0.1666666666666666,0.0,0.2416137903928756,0.3837016522884369,0.5700609087944031,421.93619469286375,421.93619469286375,0
